"Gene","VIF","CV","dominant_status","max_propagation","max_amplification","SYMBOL","pathway_noise_status"
"3097",2.70182258495023,0.0971650880720047,"UNCLASSIFIED",NA,NA,"HIVEP2","UNCLASSIFIED"
"3098",1.54446686705261,0.13318952798038,"STABLE",0.807591468519876,0.4,"HK1","STABLE"
"3099",1.43116339162412,0.331387708124042,"STABLE",0.807591468519876,0.4,"HK2","STABLE"
"31",2.01425698804742,0.0806287088598379,"STABLE",NA,-0.184210526315789,"ACACA","STABLE"
"310",1.99676134945812,0.0375810101150447,"UNCLASSIFIED",NA,NA,"ANXA7","UNCLASSIFIED"
"3101",3.64826147767747,0.290330037546562,"STABLE",0.807591468519876,0.4,"HK3","STABLE"
"3104",1.93156566172152,0.0653845286828941,"UNCLASSIFIED",NA,NA,"ZBTB48","UNCLASSIFIED"
"3105",1.75387008195125,0.069048280341376,"NOISY",0.883044869669788,0.314285714285714,"HLA-A","NOISY"
"3106",2.18207822658191,0.0881428848187004,"NOISY",0.883044869669788,0.314285714285714,"HLA-B","NOISY"
"3107",1.55196328265387,0.0743472087185444,"NOISY",0.883044869669788,0.314285714285714,"HLA-C","NOISY"
"3108",3.22985212741105,0.139233232951335,"NOISY",0.883044869669788,0.380952380952381,"HLA-DMA","NOISY"
"3109",2.7023952191738,0.153134285388872,"NOISY",0.883044869669788,0.380952380952381,"HLA-DMB","NOISY"
"311",2.10490373886267,0.0490214241085449,"UNCLASSIFIED",NA,NA,"ANXA11","UNCLASSIFIED"
"3111",3.77514807286198,0.200219831487158,"NOISY",0.883044869669788,0.380952380952381,"HLA-DOA","NOISY"
"3112",1.88930806213633,0.386318613278264,"NOISY",0.883044869669788,0.380952380952381,"HLA-DOB","NOISY"
"3113",1.95989906411874,0.123693290986495,"NOISY",0.883044869669788,0.380952380952381,"HLA-DPA1","NOISY"
"3115",1.66277340544499,0.12491669506335,"NOISY",0.883044869669788,0.380952380952381,"HLA-DPB1","NOISY"
"3116",1.90794992636892,0.878543234711888,"UNCLASSIFIED",NA,NA,"HLA-DPB2","UNCLASSIFIED"
"3117",2.50972368008365,0.182965500650835,"NOISY",0.883044869669788,0.380952380952381,"HLA-DQA1","NOISY"
"3118",2.34384111634984,0.291277776002647,"NOISY",0.883044869669788,0.380952380952381,"HLA-DQA2","NOISY"
"3119",1.85017445885097,0.17442537492244,"NOISY",0.883044869669788,0.380952380952381,"HLA-DQB1","NOISY"
"312",1.60871006585633,0.380339084056795,"UNCLASSIFIED",NA,NA,"ANXA13","UNCLASSIFIED"
"3120",1.62038334913526,0.407661305500059,"UNCLASSIFIED",NA,NA,"HLA-DQB2","UNCLASSIFIED"
"3122",1.81307697998538,0.113795861746919,"NOISY",1.07786670561507,0.380952380952381,"HLA-DRA","NOISY"
"3123",3.40395957694278,0.139116112743016,"NOISY",1.07786670561507,0.380952380952381,"HLA-DRB1","NOISY"
"3127",1.38666920663265,0.196817428273242,"NOISY",1.07786670561507,0.380952380952381,"HLA-DRB5","NOISY"
"3128",1.32484541768253,0.261036948192486,"UNCLASSIFIED",NA,NA,"HLA-DRB6","UNCLASSIFIED"
"313",2.95003857742694,0.268379359706611,"UNCLASSIFIED",NA,NA,"AOAH","UNCLASSIFIED"
"3131",2.17326162984388,0.176547164535449,"UNCLASSIFIED",NA,NA,"HLF","UNCLASSIFIED"
"3133",1.80942981283791,0.0629031201730291,"NOISY",0.883044869669788,0.314285714285714,"HLA-E","NOISY"
"3134",3.04639518852987,0.12198889740947,"NOISY",0.883044869669788,0.314285714285714,"HLA-F","NOISY"
"3135",1.38472515969933,0.253700213369382,"NOISY",0.883044869669788,0.314285714285714,"HLA-G","NOISY"
"3136",1.40976132830754,0.0919172200967397,"UNCLASSIFIED",NA,NA,"HLA-H","UNCLASSIFIED"
"3137",1.28283686328485,0.420653859813887,"UNCLASSIFIED",NA,NA,"HLA-J","UNCLASSIFIED"
"3139",1.25518794241429,0.282071870310945,"UNCLASSIFIED",NA,NA,"HLA-L","UNCLASSIFIED"
"314",1.39591800568506,0.217404207058522,"MODERATE",0.600379839921408,0.0588235294117647,"AOC2","MODERATE"
"3140",1.43538294493034,0.136545365981453,"UNCLASSIFIED",NA,NA,"MR1","UNCLASSIFIED"
"3141",1.87983625705885,0.0590017032869833,"MODERATE",NA,-0.253333333333333,"HLCS","MODERATE"
"3142",1.62902152771778,0.108038018285334,"UNCLASSIFIED",NA,NA,"HLX","UNCLASSIFIED"
"3145",2.22104603480774,0.0623391356592791,"HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"HMBS","HIGH_CV_LOW_VIF"
"3146",1.93877940696445,0.0373382843167253,"STABLE",NA,-0.606060606060606,"HMGB1","STABLE"
"3148",3.26813733244554,0.100607028599775,"UNCLASSIFIED",NA,NA,"HMGB2","UNCLASSIFIED"
"3149",1.60776149458948,0.122104516624041,"UNCLASSIFIED",NA,NA,"HMGB3","UNCLASSIFIED"
"3150",2.04622292626127,0.0650237932631515,"UNCLASSIFIED",NA,NA,"HMGN1","UNCLASSIFIED"
"3151",2.50694168986119,0.0533144433479702,"UNCLASSIFIED",NA,NA,"HMGN2","UNCLASSIFIED"
"3155",3.67354071884984,0.0857630612285761,"MODERATE",NA,0.037037037037037,"HMGCL","MODERATE"
"3156",1.52241502843597,0.0887255465967548,"HIGH_CV_LOW_VIF",0.147667356094834,0.171875,"HMGCR","HIGH_CV_LOW_VIF"
"3157",1.91379236131015,0.0956419995354843,"MODERATE",NA,0.037037037037037,"HMGCS1","MODERATE"
"3158",2.14283488498973,0.144074296538766,"MODERATE",NA,0.037037037037037,"HMGCS2","MODERATE"
"3159",2.36609428802785,0.121346300079706,"UNCLASSIFIED",NA,NA,"HMGA1","UNCLASSIFIED"
"316",3.20375683801445,0.185253664702137,"MODERATE",0.600379839921408,0.289855072463768,"AOX1","MODERATE"
"3161",3.10374298724522,0.272204241351393,"NOISY",0.748777924942639,0.172839506172839,"HMMR","NOISY"
"3162",1.18662350629027,0.133245659819224,"HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"HMOX1","HIGH_CV_LOW_VIF"
"3163",2.06245269185091,0.0684489260356876,"HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"HMOX2","HIGH_CV_LOW_VIF"
"3164",1.68023930802396,0.170028059317945,"MODERATE",NA,-0.127659574468085,"NR4A1","MODERATE"
"3169",1.783642073243,0.121467634819908,"UNCLASSIFIED",NA,NA,"FOXA1","UNCLASSIFIED"
"317",3.20920862273172,0.0793087616545367,"STABLE",NA,-0.164705882352941,"APAF1","STABLE"
"3170",1.96925882579695,0.114532922433136,"HIGH_CV_LOW_VIF",0.160316787977925,0.176470588235294,"FOXA2","HIGH_CV_LOW_VIF"
"3171",1.7242299532433,0.171551002499199,"HIGH_CV_LOW_VIF",0.160316787977925,0.176470588235294,"FOXA3","HIGH_CV_LOW_VIF"
"3172",2.97180620432057,0.111988762586492,"HIGH_CV_LOW_VIF",0.160316787977925,0.176470588235294,"HNF4A","HIGH_CV_LOW_VIF"
"3174",1.5262096234593,0.152269905980377,"HIGH_CV_LOW_VIF",0.160316787977925,0.176470588235294,"HNF4G","HIGH_CV_LOW_VIF"
"3175",2.24830561080747,0.257401722634906,"HIGH_CV_LOW_VIF",0.160316787977925,0.176470588235294,"ONECUT1","HIGH_CV_LOW_VIF"
"3176",2.25316989241087,0.0700442064918301,"NOISY",0.537107915948592,0,"HNMT","NOISY"
"317648",1.68222946248239,0.0794851534228496,"UNCLASSIFIED",NA,NA,"NOP14-AS1","UNCLASSIFIED"
"317649",1.95641641087463,0.202399843276435,"UNCLASSIFIED",NA,NA,"EIF4E3","UNCLASSIFIED"
"317662",1.89066359003187,0.0590402655318872,"UNCLASSIFIED",NA,NA,"FAM149B1","UNCLASSIFIED"
"317671",1.38772538162275,0.161813124806085,"UNCLASSIFIED",NA,NA,"RFESD","UNCLASSIFIED"
"3177",1.66913576501514,0.238218281231324,"UNCLASSIFIED",NA,NA,"SLC29A2","UNCLASSIFIED"
"317719",1.15029746216201,0.715974615206391,"UNCLASSIFIED",NA,NA,"KLHL10","UNCLASSIFIED"
"317749",2.45900960612237,0.0962189045088156,"HIGH_CV_LOW_VIF",0.200387646123545,0.310344827586207,"DHRS4L2","HIGH_CV_LOW_VIF"
"317762",1.68675198558152,0.0852708731824654,"UNCLASSIFIED",NA,NA,"CCDC85C","UNCLASSIFIED"
"317781",2.31695681141319,0.0594514069320991,"UNCLASSIFIED",NA,NA,"DDX51","UNCLASSIFIED"
"3178",3.43608868431255,0.0522524122827908,"STABLE",NA,-0.921259842519685,"HNRNPA1","STABLE"
"318",1.99351789909847,0.0888695834676413,"MODERATE",NA,-0.253246753246753,"NUDT2","MODERATE"
"3181",1.83532866972414,0.0259391246831712,"UNCLASSIFIED",NA,NA,"HNRNPA2B1","UNCLASSIFIED"
"3182",2.39435181527168,0.0449529213459721,"UNCLASSIFIED",NA,NA,"HNRNPAB","UNCLASSIFIED"
"3183",1.57425253216283,0.0247794240484947,"STABLE",NA,-0.921259842519685,"HNRNPC","STABLE"
"3184",2.43200642249338,0.0375809936607863,"UNCLASSIFIED",NA,NA,"HNRNPD","UNCLASSIFIED"
"3185",2.06596833313084,0.0336449852307251,"UNCLASSIFIED",NA,NA,"HNRNPF","UNCLASSIFIED"
"3187",2.11957464779943,0.0495065667495174,"UNCLASSIFIED",NA,NA,"HNRNPH1","UNCLASSIFIED"
"3188",1.50067365508945,0.0445300348143564,"UNCLASSIFIED",NA,NA,"HNRNPH2","UNCLASSIFIED"
"3189",2.3919227154071,0.0431332341381932,"UNCLASSIFIED",NA,NA,"HNRNPH3","UNCLASSIFIED"
"319",3.04689816456757,0.313752399589768,"UNCLASSIFIED",NA,NA,"APOF","UNCLASSIFIED"
"3190",1.9248820518397,0.0232020732459256,"STABLE",NA,-0.921259842519685,"HNRNPK","STABLE"
"3191",3.78448599378345,0.0272775829768673,"UNCLASSIFIED",NA,NA,"HNRNPL","UNCLASSIFIED"
"3192",4.00571549184443,0.0294214596341208,"STABLE",NA,-0.921259842519685,"HNRNPU","STABLE"
"3195",1.34983331198216,0.414833834093475,"UNCLASSIFIED",NA,NA,"TLX1","UNCLASSIFIED"
"3198",1.72677762503485,0.525071012021358,"UNCLASSIFIED",NA,NA,"HOXA1","UNCLASSIFIED"
"3199",1.78656306454763,0.566296263958502,"UNCLASSIFIED",NA,NA,"HOXA2","UNCLASSIFIED"
"32",2.74252376807252,0.112235666323908,"MODERATE",NA,-0.184210526315789,"ACACB","MODERATE"
"320",1.78745331104791,0.202777609329577,"UNCLASSIFIED",NA,NA,"APBA1","UNCLASSIFIED"
"3200",1.71843228262216,0.448748052207557,"UNCLASSIFIED",NA,NA,"HOXA3","UNCLASSIFIED"
"3201",1.3086688562614,0.279181036676163,"UNCLASSIFIED",NA,NA,"HOXA4","UNCLASSIFIED"
"3202",1.21134048969661,0.48156654145563,"UNCLASSIFIED",NA,NA,"HOXA5","UNCLASSIFIED"
"3204",1.69917522626466,0.872898191736241,"UNCLASSIFIED",NA,NA,"HOXA7","UNCLASSIFIED"
"3205",1.21750417129711,0.947271487916483,"UNCLASSIFIED",NA,NA,"HOXA9","UNCLASSIFIED"
"3206",1.36922984212706,0.741655883608253,"UNCLASSIFIED",NA,NA,"HOXA10","UNCLASSIFIED"
"3207",1.37069858070646,1.38913195227532,"UNCLASSIFIED",NA,NA,"HOXA11","UNCLASSIFIED"
"3208",12.4198841483965,1.30180164316573,"UNCLASSIFIED",NA,NA,"HPCA","UNCLASSIFIED"
"3209",1.43319225163952,0.737592295874903,"UNCLASSIFIED",NA,NA,"HOXA13","UNCLASSIFIED"
"321",1.52914075835803,0.445769351606541,"UNCLASSIFIED",NA,NA,"APBA2","UNCLASSIFIED"
"3212",2.20059633313867,0.183527684106896,"UNCLASSIFIED",NA,NA,"HOXB2","UNCLASSIFIED"
"3213",2.11689160515756,0.229031358526286,"UNCLASSIFIED",NA,NA,"HOXB3","UNCLASSIFIED"
"3214",3.09414586605262,0.265547107359257,"UNCLASSIFIED",NA,NA,"HOXB4","UNCLASSIFIED"
"3215",2.41285524171783,0.281611846071855,"UNCLASSIFIED",NA,NA,"HOXB5","UNCLASSIFIED"
"3216",1.47043479938714,0.31487594145786,"UNCLASSIFIED",NA,NA,"HOXB6","UNCLASSIFIED"
"3217",1.64794319819231,0.372031881100192,"UNCLASSIFIED",NA,NA,"HOXB7","UNCLASSIFIED"
"3218",2.05651563676323,1.40214715495563,"UNCLASSIFIED",NA,NA,"HOXB8","UNCLASSIFIED"
"3219",2.09155290118018,1.50105864325665,"UNCLASSIFIED",NA,NA,"HOXB9","UNCLASSIFIED"
"322",1.51517668004736,0.109822614174029,"STABLE",NA,-0.571428571428571,"APBB1","STABLE"
"3221",1.16355047643528,0.69634906048887,"UNCLASSIFIED",NA,NA,"HOXC4","UNCLASSIFIED"
"3222",1.06973902544399,1.50291858188438,"UNCLASSIFIED",NA,NA,"HOXC5","UNCLASSIFIED"
"3223",2.19154450639766,1.28923419684644,"UNCLASSIFIED",NA,NA,"HOXC6","UNCLASSIFIED"
"3225",1.56774701713385,1.38429485861967,"UNCLASSIFIED",NA,NA,"HOXC9","UNCLASSIFIED"
"323",1.84435879815553,0.0781587537748035,"UNCLASSIFIED",NA,NA,"APBB2","UNCLASSIFIED"
"3231",1.43833669861683,0.868074547116407,"UNCLASSIFIED",NA,NA,"HOXD1","UNCLASSIFIED"
"3232",1.73086123693128,0.866388503417267,"UNCLASSIFIED",NA,NA,"HOXD3","UNCLASSIFIED"
"3233",1.17915995480011,0.90512176113467,"UNCLASSIFIED",NA,NA,"HOXD4","UNCLASSIFIED"
"3234",1.21401484436148,0.498920581171555,"UNCLASSIFIED",NA,NA,"HOXD8","UNCLASSIFIED"
"3235",1.30060344881811,0.603866854243473,"UNCLASSIFIED",NA,NA,"HOXD9","UNCLASSIFIED"
"3236",3.15301071640774,1.0367821512493,"UNCLASSIFIED",NA,NA,"HOXD10","UNCLASSIFIED"
"324",2.5512483679839,0.0759729523152096,"MODERATE",0.571492400747943,0.307692307692308,"APC","MODERATE"
"3240",2.72298382201685,0.157946563723932,"UNCLASSIFIED",NA,NA,"HP","UNCLASSIFIED"
"3241",1.59448011338339,0.0494083618417736,"UNCLASSIFIED",NA,NA,"HPCAL1","UNCLASSIFIED"
"3242",1.7001530035281,0.262683352121567,"HIGH_CV_LOW_VIF",0.600379839921408,0.0588235294117647,"HPD","HIGH_CV_LOW_VIF"
"3248",1.45205033082945,0.385360874036602,"UNCLASSIFIED",NA,NA,"HPGD","UNCLASSIFIED"
"3249",2.41054024786618,0.100791973630347,"UNCLASSIFIED",NA,NA,"HPN","UNCLASSIFIED"
"325",1.6553126591116,0.173485487940412,"UNCLASSIFIED",NA,NA,"APCS","UNCLASSIFIED"
"3250",1.81031149134869,0.205925851572939,"NOISE_AMPLIFICATION",0.729586572713503,0.303030303030303,"HPR","NOISE_AMPLIFICATION"
"3251",1.38284940568169,0.0841902954736313,"MODERATE",0.16008060805355,0.14,"HPRT1","MODERATE"
"3257",1.60433023572822,0.0553213438526056,"UNCLASSIFIED",NA,NA,"HPS1","UNCLASSIFIED"
"3263",3.64574981780141,0.14806756309576,"UNCLASSIFIED",NA,NA,"HPX","UNCLASSIFIED"
"326342",1.64962018239934,0.654728380066937,"UNCLASSIFIED",NA,NA,"ADGRE4P","UNCLASSIFIED"
"326343",1.04068527965819,0.682770257339107,"UNCLASSIFIED",NA,NA,"MT1DP","UNCLASSIFIED"
"3265",3.12275718930709,0.0918445978602639,"MODERATE",0.703349554802048,-0.010989010989011,"HRAS","MODERATE"
"3266",1.42425059458107,0.732678364271346,"UNCLASSIFIED",NA,NA,"ERAS","UNCLASSIFIED"
"326624",1.58686588996312,0.140035403861414,"UNCLASSIFIED",NA,NA,"RAB37","UNCLASSIFIED"
"326625",2.90634767720231,0.0869983554288359,"HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"MMAB","HIGH_CV_LOW_VIF"
"3267",2.17750267971707,0.0517415601361146,"UNCLASSIFIED",NA,NA,"AGFG1","UNCLASSIFIED"
"3268",1.60229020345932,0.0650839611319337,"UNCLASSIFIED",NA,NA,"AGFG2","UNCLASSIFIED"
"3269",2.83509042360559,0.20737116480411,"HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"HRH1","HIGH_CV_LOW_VIF"
"327",2.87214854072075,0.0436331750540355,"UNCLASSIFIED",NA,NA,"APEH","UNCLASSIFIED"
"3270",1.28475812805884,0.248770881886431,"UNCLASSIFIED",NA,NA,"HRC","UNCLASSIFIED"
"3273",2.10957736167272,0.219627968490995,"UNCLASSIFIED",NA,NA,"HRG","UNCLASSIFIED"
"3274",1.63545301757599,0.781426094172189,"NOISY",0.826662707992322,0.63855421686747,"HRH2","NOISY"
"3275",3.69479646525915,0.067379164413992,"UNCLASSIFIED",NA,NA,"PRMT2","UNCLASSIFIED"
"3276",4.54070173047905,0.0631796775253392,"UNCLASSIFIED",NA,NA,"PRMT1","UNCLASSIFIED"
"327657",1.10895117887526,0.920743159394431,"UNCLASSIFIED",NA,NA,"SERPINA9","UNCLASSIFIED"
"328",3.25328399707932,0.0389331793263558,"STABLE",NA,-0.606060606060606,"APEX1","STABLE"
"3280",1.62555948884564,0.0950688377285932,"HIGH_CV_LOW_VIF",0.160316787977925,0.176470588235294,"HES1","HIGH_CV_LOW_VIF"
"3281",2.80841121071788,0.0463818151206527,"UNCLASSIFIED",NA,NA,"HSBP1","UNCLASSIFIED"
"3283",1.10264694751392,0.967816424504872,"HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"HSD3B1","HIGH_CV_LOW_VIF"
"3284",1.22112849262882,0.756628785709365,"HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"HSD3B2","HIGH_CV_LOW_VIF"
"329",2.74891132982383,0.0474554980418906,"MODERATE",0.562375040707351,-0.129449838187702,"BIRC2","MODERATE"
"3290",1.53670406653045,0.296724685705402,"MODERATE",0.232043928775539,0.403846153846154,"HSD11B1","MODERATE"
"3291",1.65959666891626,0.149069599968964,"MODERATE",0.232043928775539,0.403846153846154,"HSD11B2","MODERATE"
"3292",1.10405579803557,0.167388478898016,"HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"HSD17B1","HIGH_CV_LOW_VIF"
"3293",1.54551369590316,0.424029611593865,"HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"HSD17B3","HIGH_CV_LOW_VIF"
"3294",1.43687160342362,0.166795598222671,"HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"HSD17B2","HIGH_CV_LOW_VIF"
"3295",2.60061143355328,0.0724342795324045,"MODERATE",NA,0.25,"HSD17B4","MODERATE"
"3297",2.38364730268331,0.0681033796563123,"UNCLASSIFIED",NA,NA,"HSF1","UNCLASSIFIED"
"3298",2.96021493599447,0.0992331284695942,"UNCLASSIFIED",NA,NA,"HSF2","UNCLASSIFIED"
"3299",2.22025723723207,0.181627028509586,"UNCLASSIFIED",NA,NA,"HSF4","UNCLASSIFIED"
"33",2.28358667501072,0.429194273589982,"MODERATE",NA,-0.0161290322580645,"ACADL","MODERATE"
"330",1.78462185203708,0.177852251913914,"MODERATE",0.562375040707351,-0.129449838187702,"BIRC3","MODERATE"
"3300",2.80483457887436,0.0554542975286151,"STABLE",NA,-0.726708074534162,"DNAJB2","STABLE"
"3301",1.51131965458909,0.0512389247918532,"STABLE",NA,-0.726708074534162,"DNAJA1","STABLE"
"3303",1.30548761343685,0.0781377470238716,"MODERATE",0.543680190403357,-0.127659574468085,"HSPA1A","MODERATE"
"3304",1.29068807600918,0.134393997448037,"STABLE",0.543680190403357,-0.127659574468085,"HSPA1B","STABLE"
"3305",1.40363927393406,0.131751360043639,"STABLE",0.543680190403357,-0.127659574468085,"HSPA1L","STABLE"
"3306",1.52534389288297,0.140936101250506,"STABLE",0.543680190403357,-0.127659574468085,"HSPA2","STABLE"
"3308",2.09071200174347,0.0501648132844744,"NOISY",0.543680190403357,-0.149253731343284,"HSPA4","NOISY"
"3309",1.60156825571708,0.0452139676407458,"STABLE",0.543680190403357,-0.149253731343284,"HSPA5","STABLE"
"331",2.07905792476391,0.0574819203542697,"MODERATE",0.562375040707351,-0.129449838187702,"XIAP","MODERATE"
"3310",1.17761153804826,0.227184211511352,"STABLE",0.543680190403357,-0.127659574468085,"HSPA6","STABLE"
"3311",1.37297941027107,0.333625186103914,"UNCLASSIFIED",NA,NA,"HSPA7","UNCLASSIFIED"
"3312",2.12377599664132,0.0539471114492313,"STABLE",0.543680190403357,-0.127659574468085,"HSPA8","STABLE"
"3313",3.62685134062078,0.0402289953935313,"STABLE",NA,-0.676470588235294,"HSPA9","STABLE"
"3315",3.6110349898829,0.08657129655697,"MODERATE",0.678440075770398,0.0729166666666667,"HSPB1","MODERATE"
"3316",3.6471230712661,0.310520469444846,"UNCLASSIFIED",NA,NA,"HSPB2","UNCLASSIFIED"
"332",2.01355807336672,0.322651554040154,"MODERATE",NA,-0.129449838187702,"BIRC5","MODERATE"
"3320",1.64858998972628,0.0436964863030449,"STABLE",0.543680190403357,-0.129449838187702,"HSP90AA1","STABLE"
"3321",2.56273942482989,0.263841079334918,"UNCLASSIFIED",NA,NA,"IGSF3","UNCLASSIFIED"
"3326",3.08604874108884,0.0475735203729188,"STABLE",0.543680190403357,-0.129449838187702,"HSP90AB1","STABLE"
"3329",2.54770884472939,0.0401692318115464,"NOISY",0.811087258999344,0.216216216216216,"HSPD1","NOISY"
"333",2.05903382949645,0.545975911631031,"UNCLASSIFIED",NA,NA,"APLP1","UNCLASSIFIED"
"3336",3.16125591246772,0.0564296934181744,"UNCLASSIFIED",NA,NA,"HSPE1","UNCLASSIFIED"
"3337",1.9887597755592,0.0647140112944379,"STABLE",NA,-0.726708074534162,"DNAJB1","STABLE"
"3338",1.78757734083324,0.101332323437404,"UNCLASSIFIED",NA,NA,"DNAJC4","UNCLASSIFIED"
"3339",3.56133539537253,0.0939021356108459,"NOISY",0.748777924942639,0.172839506172839,"HSPG2","NOISY"
"333926",1.68527414726008,0.361612986532066,"UNCLASSIFIED",NA,NA,"PPM1J","UNCLASSIFIED"
"333929",2.01514869544362,0.264607671490813,"UNCLASSIFIED",NA,NA,"SNAI3","UNCLASSIFIED"
"334",1.41205458594146,0.0426021066989164,"UNCLASSIFIED",NA,NA,"APLP2","UNCLASSIFIED"
"3340",2.07879548579562,0.0661766870487541,"MODERATE",0.705283651914812,-0.0869565217391304,"NDST1","MODERATE"
"3344",1.99185426352756,0.0877084054176034,"UNCLASSIFIED",NA,NA,"FOXN2","UNCLASSIFIED"
"335",1.95873908667843,0.160177875091675,"MODERATE",0.729586572713503,0.303030303030303,"APOA1","MODERATE"
"3352",1.2293824219304,0.911319986950876,"HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"HTR1D","HIGH_CV_LOW_VIF"
"3356",1.21305737891441,1.2329160751752,"NOISY",0.826662707992322,0.63855421686747,"HTR2A","NOISY"
"3357",1.45599677661983,0.382351386860047,"NOISY",0.826662707992322,0.63855421686747,"HTR2B","NOISY"
"3359",1.53373970531428,1.53102490131769,"UNCLASSIFIED",NA,NA,"HTR3A","UNCLASSIFIED"
"336",1.9940547781328,0.144549133949656,"MODERATE",NA,-0.0161290322580645,"APOA2","MODERATE"
"3360",1.85275354607686,1.02136300641095,"HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"HTR4","HIGH_CV_LOW_VIF"
"3363",1.94392771108136,0.527757981986644,"HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"HTR7","HIGH_CV_LOW_VIF"
"3364",1.57559209104251,0.0556200997938433,"UNCLASSIFIED",NA,NA,"HUS1","UNCLASSIFIED"
"337",1.1766104103268,0.56287574413117,"HIGH_CV_LOW_VIF",0.131150121128278,0.0606060606060606,"APOA4","HIGH_CV_LOW_VIF"
"3371",1.77262272543021,0.239151714767803,"NOISY",0.748777924942639,0.172839506172839,"TNC","NOISY"
"3373",2.39720174201935,0.101984040170926,"STABLE",NA,-0.253333333333333,"HYAL1","STABLE"
"3375",1.0557967406915,0.772690252022168,"HIGH_CV_LOW_VIF",0.160316787977925,0.176470588235294,"IAPP","HIGH_CV_LOW_VIF"
"3376",2.46258276766846,0.062813397113929,"STABLE",NA,-0.8,"IARS1","STABLE"
"337867",1.58959637502687,0.0494595230223031,"UNCLASSIFIED",NA,NA,"UBAC2","UNCLASSIFIED"
"337875",1.34587393660726,0.635662064398476,"UNCLASSIFIED",NA,NA,"H2BP1","UNCLASSIFIED"
"337876",1.68940620532134,0.267655617976645,"MODERATE",NA,-0.181818181818182,"CHSY3","MODERATE"
"338",3.08425425216405,0.095872178062296,"HIGH_CV_LOW_VIF",0.131150121128278,0.0606060606060606,"APOB","HIGH_CV_LOW_VIF"
"338069",1.25813019802116,1.04038712767232,"UNCLASSIFIED",NA,NA,"ST7-OT4","UNCLASSIFIED"
"338094",1.18456618426599,0.661863618532013,"UNCLASSIFIED",NA,NA,"FAM151A","UNCLASSIFIED"
"3381",1.27550211575675,1.29163462559414,"NOISY",0.748777924942639,0.172839506172839,"IBSP","NOISY"
"3382",1.1933474340037,0.215902580051705,"NOISY",0.811087258999344,0.216216216216216,"ICA1","NOISY"
"3383",2.11491584163487,0.12152940364623,"NOISY",0.846174506810341,0.303030303030303,"ICAM1","NOISY"
"338321",1.20198044162335,0.488453548366154,"UNCLASSIFIED",NA,NA,"NLRP9","UNCLASSIFIED"
"338323",1.34858783427349,0.873478344216031,"UNCLASSIFIED",NA,NA,"NLRP14","UNCLASSIFIED"
"338328",2.03893221294718,0.215440716131682,"UNCLASSIFIED",NA,NA,"GPIHBP1","UNCLASSIFIED"
"338339",1.73262017963191,1.1986493852272,"UNCLASSIFIED",NA,NA,"CLEC4D","UNCLASSIFIED"
"3384",1.40084857968326,0.107635690178795,"NOISY",0.846174506810341,0.201612903225806,"ICAM2","NOISY"
"338440",2.22112079242909,0.46711255164278,"UNCLASSIFIED",NA,NA,"ANO9","UNCLASSIFIED"
"338442",1.45397067396583,0.468619784495431,"UNCLASSIFIED",NA,NA,"HCAR2","UNCLASSIFIED"
"3385",1.86467015032002,0.0872531951255282,"NOISY",0.846174506810341,0.201612903225806,"ICAM3","NOISY"
"338557",1.27193633759236,0.945450240716486,"UNCLASSIFIED",NA,NA,"FFAR4","UNCLASSIFIED"
"3386",1.21247432784067,0.493162859759541,"UNCLASSIFIED",NA,NA,"ICAM4","UNCLASSIFIED"
"338645",1.7335270424209,1.2653437824886,"UNCLASSIFIED",NA,NA,"LUZP2","UNCLASSIFIED"
"338651",1.20782054883875,0.838781059427749,"UNCLASSIFIED",NA,NA,"KRTAP5-AS1","UNCLASSIFIED"
"338657",1.82161986799632,0.112087648946247,"UNCLASSIFIED",NA,NA,"CENATAC","UNCLASSIFIED"
"338692",3.65929192631888,0.105864577803635,"UNCLASSIFIED",NA,NA,"ANKRD13D","UNCLASSIFIED"
"338699",1.68953574247816,0.0907815703329849,"UNCLASSIFIED",NA,NA,"ANKRD42","UNCLASSIFIED"
"338707",2.42615163899426,1.10147945279198,"UNCLASSIFIED",NA,NA,"B4GALNT4","UNCLASSIFIED"
"338758",1.54930401836228,0.187699472728719,"UNCLASSIFIED",NA,NA,"ATP2B1-AS1","UNCLASSIFIED"
"338761",1.31445246839768,1.01033420692362,"UNCLASSIFIED",NA,NA,"C1QL4","UNCLASSIFIED"
"338773",5.02479157145775,0.374551751225301,"UNCLASSIFIED",NA,NA,"TMEM119","UNCLASSIFIED"
"338799",1.84231310532658,0.145654702525632,"UNCLASSIFIED",NA,NA,"LINC01089","UNCLASSIFIED"
