"Gene","dominant_status","max_propagation","max_amplification","SYMBOL"
"489","NOISY",0.826662707992322,0.27027027027027,"ATP2A3"
"4891","STABLE",NA,-0.563025210084034,"SLC11A2"
"4893","MODERATE",0.703349554802048,-0.010989010989011,"NRAS"
"4897","NOISY",0.846174506810341,0.201612903225806,"NRCAM"
"4899","STABLE",NA,-0.668639053254438,"NRF1"
"490","NOISY",0.826662707992322,0.27027027027027,"ATP2B1"
"4905","STABLE",NA,-0.536585365853659,"NSF"
"4907","MODERATE",NA,0.0434782608695652,"NT5E"
"4908","MODERATE",NA,-0.127659574468085,"NTF3"
"491","NOISY",0.826662707992322,0.27027027027027,"ATP2B2"
"4913","STABLE",NA,-0.606060606060606,"NTHL1"
"4914","MODERATE",NA,-0.127659574468085,"NTRK1"
"4915","MODERATE",NA,-0.127659574468085,"NTRK2"
"4916","MODERATE",NA,-0.365853658536585,"NTRK3"
"4917","MODERATE",NA,-0.0593220338983051,"NTN3"
"4923","HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"NTSR1"
"4927","STABLE",NA,-0.769230769230769,"NUP88"
"4928","STABLE",NA,-0.769230769230769,"NUP98"
"493","NOISY",0.826662707992322,0.27027027027027,"ATP2B4"
"4931","STABLE",NA,-0.873239436619718,"NVL"
"4938","MODERATE",NA,-0.324561403508772,"OAS1"
"4939","MODERATE",NA,-0.324561403508772,"OAS2"
"493911","MODERATE",NA,-0.253333333333333,"PHOSPHO2"
"4940","MODERATE",NA,-0.324561403508772,"OAS3"
"494115","STABLE",NA,-0.921259842519685,"RBMXL1"
"4942","MODERATE",NA,0,"OAT"
"494551","MODERATE",NA,-0.333333333333333,"WEE2"
"4952","MODERATE",NA,-0.186666666666667,"OCRL"
"4953","MODERATE",NA,0,"ODC1"
"4967","MODERATE",NA,-0.105263157894737,"OGDH"
"4968","STABLE",NA,-0.606060606060606,"OGG1"
"4973","MODERATE",NA,-0.0161290322580645,"OLR1"
"498","STABLE",NA,-0.253333333333333,"ATP5F1A"
"4982","MODERATE",0.979457412204187,0.376744186046512,"TNFRSF11B"
"4987","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"OPRL1"
"4998","MODERATE",NA,-0.333333333333333,"ORC1"
"4999","MODERATE",NA,-0.333333333333333,"ORC2"
"50","STABLE",NA,-0.253333333333333,"ACO2"
"5000","MODERATE",NA,-0.333333333333333,"ORC4"
"5001","MODERATE",NA,-0.333333333333333,"ORC5"
"5008","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"OSM"
"5009","MODERATE",NA,0,"OTC"
"501","MODERATE",0.537107915948592,0.291666666666667,"ALDH7A1"
"5010","MODERATE",0.846174506810341,0.201612903225806,"CLDN11"
"5018","STABLE",NA,-0.869565217391304,"OXA1L"
"5019","MODERATE",NA,0.037037037037037,"OXCT1"
"5021","HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"OXTR"
"5023","HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"P2RX1"
"5024","HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"P2RX3"
"5025","HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"P2RX4"
"5026","HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"P2RX5"
"5027","HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"P2RX7"
"5028","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"P2RY1"
"5029","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"P2RY2"
"5031","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"P2RY6"
"5032","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"P2RY11"
"5033","MODERATE",NA,0,"P4HA1"
"5034","STABLE",NA,-0.726708074534162,"P4HB"
"5042","STABLE",NA,-0.657894736842105,"PABPC3"
"5048","MODERATE",NA,-0.0689655172413793,"PAFAH1B1"
"50484","MODERATE",NA,-0.212121212121212,"RRM2B"
"5049","MODERATE",NA,-0.0689655172413793,"PAFAH1B2"
"5050","MODERATE",NA,-0.0689655172413793,"PAFAH1B3"
"50509","NOISY",0.979196309722505,0.367647058823529,"COL5A3"
"5051","MODERATE",NA,-0.0689655172413793,"PAFAH2"
"50515","MODERATE",NA,0,"CHST11"
"5052","STABLE",NA,-0.346153846153846,"PRDX1"
"5053","MODERATE",0.137646458974263,0.0588235294117647,"PAH"
"5054","MODERATE",NA,-0.0147058823529412,"SERPINE1"
"5058","MODERATE",0.703349554802048,-0.0169491525423729,"PAK1"
"506","STABLE",NA,-0.253333333333333,"ATP5F1B"
"50615","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"IL21R"
"5062","MODERATE",0.562375040707351,-0.0593220338983051,"PAK2"
"50628","STABLE",NA,-0.769230769230769,"GEMIN4"
"5063","MODERATE",0.562375040707351,-0.0593220338983051,"PAK3"
"50649","MODERATE",NA,-0.182291666666667,"ARHGEF4"
"5071","STABLE",NA,-0.691729323308271,"PRKN"
"5073","STABLE",NA,-0.676470588235294,"PARN"
"5080","HIGH_CV_LOW_VIF",0.160316787977925,0.176470588235294,"PAX6"
"50807","STABLE",NA,-0.224719101123596,"ASAP1"
"50808","STABLE",NA,-0.432989690721649,"AK3"
"50814","MODERATE",NA,-0.157894736842105,"NSDHL"
"50832","NOISE_AMPLIFICATION",0.974804767764199,0.416666666666667,"TAS2R4"
"50840","NOISE_AMPLIFICATION",0.974804767764199,0.416666666666667,"TAS2R14"
"50846","HIGH_CV_LOW_VIF",0.234983998645485,0.288461538461538,"DHH"
"50848","MODERATE",0.846174506810341,0.201612903225806,"F11R"
"50855","MODERATE",NA,-0.21551724137931,"PARD6A"
"509","STABLE",NA,-0.253333333333333,"ATP5F1C"
"5091","MODERATE",NA,-0.184210526315789,"PC"
"5093","STABLE",NA,-0.921259842519685,"PCBP1"
"50940","MODERATE",NA,-0.253246753246753,"PDE11A"
"5095","STABLE",NA,-0.253333333333333,"PCCA"
"5096","STABLE",NA,-0.253333333333333,"PCCB"
"51","MODERATE",0.151258746925739,0,"ACOX1"
"51004","MODERATE",NA,-0.253333333333333,"COQ6"
"51005","STABLE",NA,-0.446808510638298,"AMDHD2"
"51009","STABLE",NA,-0.726708074534162,"DERL2"
"51010","STABLE",NA,-0.676470588235294,"EXOSC3"
"51013","STABLE",NA,-0.676470588235294,"EXOSC1"
"51028","STABLE",NA,-0.409326424870466,"VPS36"
"5104","MODERATE",NA,-0.0147058823529412,"SERPINA5"
"5105","MODERATE",0.16138652292318,0.0952380952380952,"PCK1"
"51056","MODERATE",NA,0,"LAP3"
"5106","MODERATE",0.16138652292318,0.0952380952380952,"PCK2"
"51060","MODERATE",NA,-0.239130434782609,"TXNDC12"
"51065","STABLE",NA,-0.86046511627907,"RPS27L"
"51067","STABLE",NA,-0.902439024390244,"YARS2"
"51068","STABLE",NA,-0.769230769230769,"NMD3"
"51071","STABLE",NA,-0.458333333333333,"DERA"
"51074","MODERATE",NA,-0.253333333333333,"APIP"
"51077","STABLE",NA,-0.873239436619718,"FCF1"
"51079","STABLE",NA,-0.571428571428571,"NDUFA13"
"51082","MODERATE",NA,-0.253246753246753,"POLR1D"
"51084","HIGH_CV_LOW_VIF",0.182152908007661,0.2,"CRYL1"
"51091","STABLE",NA,-0.3125,"SEPSECS"
"51094","MODERATE",NA,-0.278688524590164,"ADIPOR1"
"51095","STABLE",NA,-0.769230769230769,"TRNT1"
"51096","STABLE",NA,-0.873239436619718,"UTP18"
"51100","STABLE",NA,-0.409326424870466,"SH3GLB1"
"51102","MODERATE",NA,-0.253333333333333,"MECR"
"51107","STABLE",NA,-0.377777777777778,"APH1A"
"51109","HIGH_CV_LOW_VIF",0.200387646123545,0.310344827586207,"RDH11"
"5111","STABLE",NA,-0.333333333333333,"PCNA"
"51111","STABLE",NA,-0.409090909090909,"KMT5B"
"51119","STABLE",NA,-0.873239436619718,"SBDS"
"51121","STABLE",NA,-0.86046511627907,"RPL26L1"
"51128","STABLE",NA,-0.726708074534162,"SAR1B"
"51129","MODERATE",NA,-0.0161290322580645,"ANGPTL4"
"51135","MODERATE",NA,-0.0735294117647059,"IRAK4"
"51143","MODERATE",NA,-0.195804195804196,"DYNC1LI1"
"51144","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"HSD17B12"
"51160","STABLE",NA,-0.409326424870466,"VPS28"
"51164","STABLE",NA,-0.536585365853659,"DCTN4"
"51166","MODERATE",NA,-0.105263157894737,"AADAT"
"51172","STABLE",NA,-0.563025210084034,"NAGPA"
"51176","STABLE",0.774422637288799,0.307692307692308,"LEF1"
"51179","STABLE",NA,-0.253333333333333,"HAO2"
"51181","HIGH_CV_LOW_VIF",0.182152908007661,0.2,"DCXR"
"51187","STABLE",NA,-0.86046511627907,"RSL24D1"
"51196","MODERATE",0.826662707992322,0.27027027027027,"PLCE1"
"51205","MODERATE",NA,-0.222222222222222,"ACP6"
"51206","NOISY",0.748777924942639,0.172839506172839,"GP6"
"51208","MODERATE",0.846174506810341,0.201612903225806,"CLDN18"
"51227","MODERATE",NA,-0.253333333333333,"PIGP"
"51246","MODERATE",NA,-0.212121212121212,"SHISA5"
"51251","MODERATE",NA,0.0434782608695652,"NT5C3A"
"51268","MODERATE",NA,-0.03125,"PIPOX"
"51272","STABLE",NA,-0.611111111111111,"BET1L"
"51284","MODERATE",NA,-0.227272727272727,"TLR7"
"51292","MODERATE",NA,-0.253246753246753,"GMPR2"
"51295","MODERATE",NA,-0.127659574468085,"ECSIT"
"513","STABLE",NA,-0.253333333333333,"ATP5F1D"
"5130","MODERATE",NA,-0.194444444444444,"PCYT1A"
"51301","HIGH_CV_LOW_VIF",0.176951418826532,0.16,"GCNT4"
"51302","MODERATE",NA,0.25,"CYP39A1"
"51311","MODERATE",NA,-0.227272727272727,"TLR8"
"5133","MODERATE",0.846174506810341,0.201612903225806,"PDCD1"
"51330","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"TNFRSF12A"
"51340","STABLE",NA,-0.921259842519685,"CRNKL1"
"51343","STABLE",NA,-0.282051282051282,"FZR1"
"51347","MODERATE",NA,-0.127659574468085,"TAOK3"
"5136","MODERATE",0.974804767764199,0.416666666666667,"PDE1A"
"51360","STABLE",NA,-0.726708074534162,"MBTPS2"
"51362","STABLE",NA,-0.921259842519685,"CDC40"
"51363","MODERATE",NA,-0.181818181818182,"CHST15"
"51366","STABLE",NA,-0.691729323308271,"UBR5"
"51367","STABLE",NA,-0.769230769230769,"POP5"
"5137","HIGH_CV_LOW_VIF",0.826662707992322,0.354838709677419,"PDE1C"
"51371","STABLE",NA,-0.880952380952381,"POMP"
"5138","MODERATE",NA,-0.253246753246753,"PDE2A"
"51380","MODERATE",0.744786231202995,0.111111111111111,"CSAD"
"51382","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V1D"
"51384","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT16"
"5139","STABLE",NA,-0.253246753246753,"PDE3A"
"514","STABLE",NA,-0.253333333333333,"ATP5F1E"
"5140","STABLE",NA,-0.253246753246753,"PDE3B"
"51409","NOISY",0.600379839921408,0,"HEMK1"
"5141","MODERATE",NA,-0.253246753246753,"PDE4A"
"5142","MODERATE",NA,-0.253246753246753,"PDE4B"
"51422","MODERATE",0.799859476453802,0.128571428571429,"PRKAG2"
"5143","MODERATE",NA,-0.253246753246753,"PDE4C"
"51433","MODERATE",NA,-0.282051282051282,"ANAPC5"
"51434","MODERATE",NA,-0.282051282051282,"ANAPC7"
"5144","MODERATE",NA,-0.253246753246753,"PDE4D"
"5145","HIGH_CV_LOW_VIF",0.307473307054475,0.25,"PDE6A"
"51451","NOISY",0.600379839921408,0,"LCMT1"
"5146","MODERATE",NA,-0.253246753246753,"PDE6C"
"51465","STABLE",NA,-0.691729323308271,"UBE2J1"
"5147","MODERATE",NA,-0.253246753246753,"PDE6D"
"51477","MODERATE",NA,-0.232142857142857,"ISYNA1"
"51478","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"HSD17B7"
"5148","HIGH_CV_LOW_VIF",0.307473307054475,0.25,"PDE6G"
"515","STABLE",NA,-0.253333333333333,"ATP5PB"
"5150","MODERATE",NA,-0.253246753246753,"PDE7A"
"51503","STABLE",NA,-0.921259842519685,"CWC15"
"5151","MODERATE",NA,-0.253246753246753,"PDE8A"
"51510","STABLE",NA,-0.409326424870466,"CHMP5"
"51512","MODERATE",NA,-0.212121212121212,"GTSE1"
"51513","UNCLASSIFIED",NA,NA,"ETV7"
"5152","MODERATE",NA,-0.253246753246753,"PDE9A"
"51520","STABLE",NA,-0.8,"LARS1"
"51529","MODERATE",NA,-0.282051282051282,"ANAPC11"
"5153","MODERATE",0.826662707992322,0.27027027027027,"PDE1B"
"51534","STABLE",NA,-0.409326424870466,"VTA1"
"5154","MODERATE",0.979457412204187,0.376744186046512,"PDGFA"
"51540","MODERATE",NA,-0.253333333333333,"SCLY"
"5155","MODERATE",0.979457412204187,0.376744186046512,"PDGFB"
"5156","MODERATE",0.979457412204187,0.376744186046512,"PDGFRA"
"51561","NOISY",0.979457412204187,0.376744186046512,"IL23A"
"5158","HIGH_CV_LOW_VIF",0.307473307054475,0.25,"PDE6B"
"51585","STABLE",NA,-0.657894736842105,"PCF11"
"51588","MODERATE",0.6728100853926,-0.0619469026548672,"PIAS4"
"5159","MODERATE",0.979457412204187,0.376744186046512,"PDGFRB"
"516","STABLE",NA,-0.253333333333333,"ATP5MC1"
"5160","MODERATE",0.121326075242719,0.037037037037037,"PDHA1"
"51601","MODERATE",NA,-0.253333333333333,"LIPT1"
"51602","STABLE",NA,-0.873239436619718,"NOP58"
"51604","MODERATE",NA,-0.253333333333333,"PIGT"
"51606","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V1H"
"51616","MODERATE",NA,-0.411764705882353,"TAF9B"
"51619","STABLE",NA,-0.691729323308271,"UBE2D4"
"5162","MODERATE",0.121326075242719,0.037037037037037,"PDHB"
"51626","STABLE",NA,-0.536585365853659,"DYNC2LI1"
"5163","MODERATE",NA,-0.188524590163934,"PDK1"
"51639","STABLE",NA,-0.921259842519685,"SF3B6"
"51645","STABLE",NA,-0.921259842519685,"PPIL1"
"51652","STABLE",NA,-0.409326424870466,"CHMP3"
"5167","MODERATE",0.175975025111558,0.25,"ENPP1"
"5168","MODERATE",NA,-0.0689655172413793,"ENPP2"
"51684","HIGH_CV_LOW_VIF",0.234983998645485,0.307692307692308,"SUFU"
"5169","MODERATE",0.175975025111558,0.25,"ENPP3"
"51690","STABLE",NA,-0.676470588235294,"LSM7"
"51691","STABLE",NA,-0.676470588235294,"LSM8"
"51692","STABLE",NA,-0.657894736842105,"CPSF3"
"517","STABLE",NA,-0.253333333333333,"ATP5MC2"
"5170","STABLE",0.562375040707351,-0.0161290322580645,"PDPK1"
"51700","STABLE",NA,-0.446808510638298,"CYB5R2"
"51701","MODERATE",0.571492400747943,-0.127659574468085,"NLK"
"51703","MODERATE",NA,-0.0161290322580645,"ACSL5"
"51706","STABLE",NA,-0.446808510638298,"CYB5R1"
"51715","HIGH_CV_LOW_VIF",0.234983998645485,0.288461538461538,"RAB23"
"51719","STABLE",NA,-0.469387755102041,"CAB39"
"51726","STABLE",NA,-0.726708074534162,"DNAJB11"
"51727","MODERATE",NA,-0.253333333333333,"CMPK1"
"51728","MODERATE",NA,-0.253246753246753,"POLR3K"
"51729","STABLE",NA,-0.921259842519685,"WBP11"
"51733","MODERATE",0.16008060805355,0.14,"UPB1"
"51744","NOISY",0.66451192755264,-0.045045045045045,"CD244"
"5175","NOISY",0.846174506810341,0.201612903225806,"PECAM1"
"51763","MODERATE",NA,-0.186666666666667,"INPP5K"
"51776","MODERATE",NA,-0.127659574468085,"MAP3K20"
"518","STABLE",NA,-0.253333333333333,"ATP5MC3"
"51805","MODERATE",NA,-0.253333333333333,"COQ3"
"51807","MODERATE",0.555289646968157,-0.0886075949367089,"TUBA8"
"51808","STABLE",NA,-0.769230769230769,"PHAX"
"51809","HIGH_CV_LOW_VIF",0.176951418826532,0.16,"GALNT7"
"5187","STABLE",NA,-0.380952380952381,"PER1"
"5189","STABLE",NA,-0.346153846153846,"PEX1"
"5190","STABLE",NA,-0.346153846153846,"PEX6"
"5191","STABLE",NA,-0.346153846153846,"PEX7"
"5192","STABLE",NA,-0.346153846153846,"PEX10"
"5193","STABLE",NA,-0.346153846153846,"PEX12"
"5194","STABLE",NA,-0.346153846153846,"PEX13"
"5195","STABLE",NA,-0.346153846153846,"PEX14"
"5196","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"PF4"
"5197","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"PF4V1"
"5198","MODERATE",NA,-0.253246753246753,"PFAS"
"52","MODERATE",NA,-0.222222222222222,"ACP1"
"5207","STABLE",NA,-0.314285714285714,"PFKFB1"
"5208","STABLE",NA,-0.314285714285714,"PFKFB2"
"5209","STABLE",NA,-0.314285714285714,"PFKFB3"
"521","MODERATE",NA,-0.253333333333333,"ATP5ME"
"5210","STABLE",NA,-0.314285714285714,"PFKFB4"
"5211","MODERATE",0.121326075242719,-0.183333333333333,"PFKL"
"5213","MODERATE",0.121326075242719,-0.183333333333333,"PFKM"
"5214","MODERATE",0.121326075242719,-0.183333333333333,"PFKP"
"5216","MODERATE",NA,-0.182291666666667,"PFN1"
"5217","MODERATE",NA,-0.182291666666667,"PFN2"
"522","STABLE",NA,-0.253333333333333,"ATP5PF"
"5223","HIGH_CV_LOW_VIF",0.121326075242719,-0.183333333333333,"PGAM1"
"5224","HIGH_CV_LOW_VIF",0.121326075242719,-0.183333333333333,"PGAM2"
"5226","MODERATE",NA,-0.239130434782609,"PGD"
"5228","STABLE",0.728070578577998,0.0602409638554217,"PGF"
"523","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V1A"
"5230","HIGH_CV_LOW_VIF",0.121326075242719,-0.183333333333333,"PGK1"
"5236","MODERATE",0.175975025111558,0.25,"PGM1"
"5238","STABLE",NA,-0.446808510638298,"PGM3"
"5241","MODERATE",NA,-0.282051282051282,"PGR"
"5243","HIGH_CV_LOW_VIF",0.720412874779587,0.171875,"ABCB1"
"5244","HIGH_CV_LOW_VIF",0.720412874779587,0.171875,"ABCB4"
"525","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V1B1"
"5255","NOISY",0.826662707992322,0.27027027027027,"PHKA1"
"5256","NOISY",0.826662707992322,0.27027027027027,"PHKA2"
"5257","NOISY",0.826662707992322,0.27027027027027,"PHKB"
"526","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V1B2"
"5260","NOISY",0.826662707992322,0.27027027027027,"PHKG1"
"5261","NOISY",0.826662707992322,0.27027027027027,"PHKG2"
"5264","STABLE",NA,-0.346153846153846,"PHYH"
"5265","MODERATE",NA,-0.0147058823529412,"SERPINA1"
"5269","NOISY",0.678440075770398,0.0729166666666667,"SERPINB6"
"527","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V0C"
"5272","NOISY",0.678440075770398,0.0729166666666667,"SERPINB9"
"5277","MODERATE",NA,-0.253333333333333,"PIGA"
"5279","MODERATE",NA,-0.253333333333333,"PIGC"
"528","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V1C1"
"5281","MODERATE",NA,-0.253333333333333,"PIGF"
"5283","MODERATE",NA,-0.253333333333333,"PIGH"
"5284","NOISE_AMPLIFICATION",0.86364252578341,0.341463414634146,"PIGR"
"5286","MODERATE",NA,-0.186666666666667,"PIK3C2A"
"5287","MODERATE",NA,-0.186666666666667,"PIK3C2B"
"5288","MODERATE",NA,-0.186666666666667,"PIK3C2G"
"5289","MODERATE",NA,-0.186666666666667,"PIK3C3"
"529","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V1E1"
"5290","MODERATE",0.727216541777886,0.142857142857143,"PIK3CA"
"5291","MODERATE",0.727216541777886,0.142857142857143,"PIK3CB"
"5292","NOISY",0.6728100853926,-0.0619469026548672,"PIM1"
"5293","MODERATE",0.727216541777886,0.142857142857143,"PIK3CD"
"5294","MODERATE",0.727216541777886,0.142857142857143,"PIK3CG"
"5295","MODERATE",0.727216541777886,0.142857142857143,"PIK3R1"
"5296","MODERATE",0.727216541777886,0.142857142857143,"PIK3R2"
"5297","MODERATE",NA,-0.186666666666667,"PI4KA"
"5298","MODERATE",NA,-0.186666666666667,"PI4KB"
"53","MODERATE",NA,-0.222222222222222,"ACP2"
"5300","STABLE",NA,-0.388888888888889,"PIN1"
"5305","MODERATE",NA,-0.182291666666667,"PIP4K2A"
"5313","MODERATE",0.727216541777886,0.176470588235294,"PKLR"
"5315","MODERATE",0.727216541777886,0.0465116279069767,"PKM"
"5318","NOISY",0.774422637288799,0.0757575757575757,"PKP2"
"5319","MODERATE",0.612253961049233,0.304347826086957,"PLA2G1B"
"5320","MODERATE",0.612253961049233,0.304347826086957,"PLA2G2A"
"5321","MODERATE",0.612253961049233,0.304347826086957,"PLA2G4A"
"5322","MODERATE",0.612253961049233,0.304347826086957,"PLA2G5"
"5327","MODERATE",NA,-0.0147058823529412,"PLAT"
"5328","MODERATE",NA,-0.0147058823529412,"PLAU"
"5329","MODERATE",NA,-0.0147058823529412,"PLAUR"
"533","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V0B"
"5330","NOISY",0.974804767764199,0.416666666666667,"PLCB2"
"5331","NOISY",0.826662707992322,0.303030303030303,"PLCB3"
"5332","NOISY",0.826662707992322,0.303030303030303,"PLCB4"
"5333","MODERATE",0.826662707992322,0.27027027027027,"PLCD1"
"53343","MODERATE",NA,-0.253246753246753,"NUDT9"
"5335","MODERATE",0.826662707992322,0.27027027027027,"PLCG1"
"53354","MODERATE",NA,-0.125,"PANK1"
"53358","MODERATE",0.703349554802048,-0.0169491525423729,"SHC3"
"5336","MODERATE",0.826662707992322,0.27027027027027,"PLCG2"
"5337","MODERATE",NA,-0.0689655172413793,"PLD1"
"53371","STABLE",NA,-0.769230769230769,"NUP54"
"5338","MODERATE",NA,-0.0689655172413793,"PLD2"
"534","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V1G2"
"5340","MODERATE",0.287511227617061,0.63855421686747,"PLG"
"53407","MODERATE",NA,-0.195804195804196,"STX18"
"5345","MODERATE",NA,-0.0147058823529412,"SERPINF2"
"5346","MODERATE",NA,-0.0161290322580645,"PLIN1"
"5347","MODERATE",NA,-0.282051282051282,"PLK1"
"535","MODERATE",0.728070578577998,0.0602409638554217,"ATP6V0A1"
"5350","NOISY",0.826662707992322,0.27027027027027,"PLN"
"5351","STABLE",NA,-0.409090909090909,"PLOD1"
"5352","STABLE",NA,-0.409090909090909,"PLOD2"
"5356","STABLE",NA,-0.921259842519685,"PLRG1"
"5360","MODERATE",NA,-0.0161290322580645,"PLTP"
"5361","MODERATE",NA,-0.0593220338983051,"PLXNA1"
"5362","MODERATE",NA,-0.0593220338983051,"PLXNA2"
"53630","HIGH_CV_LOW_VIF",0.200387646123545,0.310344827586207,"BCO1"
"53637","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"S1PR5"
"5364","MODERATE",NA,-0.0593220338983051,"PLXNB1"
"5365","MODERATE",NA,-0.0593220338983051,"PLXNB3"
"5366","MODERATE",NA,-0.212121212121212,"PMAIP1"
"537","MODERATE",0.728070578577998,0.0602409638554217,"ATP6AP1"
"5371","STABLE",NA,-0.129449838187702,"PML"
"5372","STABLE",NA,-0.253333333333333,"PMM1"
"5373","STABLE",NA,-0.253333333333333,"PMM2"
"53829","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"P2RY13"
"53832","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"IL20RA"
"53833","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"IL20RB"
"539","STABLE",NA,-0.253333333333333,"ATP5PO"
"53918","STABLE",NA,-0.657894736842105,"PELO"
"5393","STABLE",NA,-0.676470588235294,"EXOSC9"
"5394","STABLE",NA,-0.676470588235294,"EXOSC10"
"53944","HIGH_CV_LOW_VIF",0.234983998645485,0.288461538461538,"CSNK1G1"
"53947","MODERATE",NA,-0.166666666666667,"A4GALT"
"5395","STABLE",NA,-0.478260869565217,"PMS2"
"53981","STABLE",NA,-0.657894736842105,"CPSF2"
"54","MODERATE",0.728070578577998,0.0602409638554217,"ACP5"
"5409","MODERATE",0.600379839921408,-0.027027027027027,"PNMT"
"54106","MODERATE",0.729586572713503,0.303030303030303,"TLR9"
"54107","STABLE",NA,-0.253246753246753,"POLE3"
"5411","STABLE",NA,-0.657894736842105,"PNN"
"5413","STABLE",NA,-0.756756756756757,"SEPTIN5"
"54187","MODERATE",NA,-0.253333333333333,"NANS"
"54205","MODERATE",NA,-0.129449838187702,"CYCS"
"54207","NOISY",0.639591298377882,0.0833333333333333,"KCNK10"
"54209","MODERATE",NA,-0.104,"TREM2"
"5422","MODERATE",NA,-0.253246753246753,"POLA1"
"5423","STABLE",NA,-0.606060606060606,"POLB"
"5424","STABLE",NA,-0.253246753246753,"POLD1"
"5425","STABLE",NA,-0.253246753246753,"POLD2"
"5426","STABLE",NA,-0.253246753246753,"POLE"
"5427","STABLE",NA,-0.253246753246753,"POLE2"
"5428","MODERATE",NA,-0.253333333333333,"POLG"
"5430","STABLE",NA,-0.253246753246753,"POLR2A"
"5431","STABLE",NA,-0.253246753246753,"POLR2B"
"5432","STABLE",NA,-0.253246753246753,"POLR2C"
"5433","STABLE",NA,-0.253246753246753,"POLR2D"
"54331","NOISY",0.703349554802048,-0.0169491525423729,"GNG2"
"5434","STABLE",NA,-0.253246753246753,"POLR2E"
"54344","MODERATE",NA,-0.253333333333333,"DPM3"
"5435","STABLE",NA,-0.253246753246753,"POLR2F"
"5436","STABLE",NA,-0.253246753246753,"POLR2G"
"54361","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT4"
"54363","STABLE",NA,-0.253333333333333,"HAO1"
"5437","STABLE",NA,-0.253246753246753,"POLR2H"
"5438","STABLE",NA,-0.253246753246753,"POLR2I"
"5439","STABLE",NA,-0.253246753246753,"POLR2J"
"5440","STABLE",NA,-0.253246753246753,"POLR2K"
"54407","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"SLC38A2"
"5441","STABLE",NA,-0.253246753246753,"POLR2L"
"54413","NOISY",0.846174506810341,0.201612903225806,"NLGN3"
"54429","NOISE_AMPLIFICATION",0.974804767764199,0.416666666666667,"TAS2R5"
"5443","MODERATE",0.65941710198998,-0.010989010989011,"POMC"
"54431","STABLE",NA,-0.726708074534162,"DNAJC10"
"54433","STABLE",NA,-0.873239436619718,"GAR1"
"54434","MODERATE",NA,-0.182291666666667,"SSH1"
"54437","MODERATE",NA,-0.0593220338983051,"SEMA5B"
"5444","MODERATE",NA,-0.253333333333333,"PON1"
"5445","MODERATE",NA,-0.253333333333333,"PON2"
"54457","MODERATE",NA,-0.411764705882353,"TAF7L"
"5446","MODERATE",NA,-0.253333333333333,"PON3"
"54464","STABLE",NA,-0.676470588235294,"XRN1"
"54472","MODERATE",NA,-0.227272727272727,"TOLLIP"
"54480","MODERATE",NA,-0.181818181818182,"CHPF2"
"54490","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"UGT2B28"
"545","MODERATE",NA,-0.212121212121212,"ATR"
"54512","STABLE",NA,-0.676470588235294,"EXOSC4"
"54539","STABLE",NA,-0.571428571428571,"NDUFB11"
"54541","STABLE",NA,-0.469387755102041,"DDIT4"
"54552","STABLE",NA,-0.873239436619718,"GNL3L"
"54567","STABLE",NA,-0.377777777777778,"DLL4"
"54575","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"UGT1A10"
